1205,326.45,3,94.66,"LINESTRING(104.117887 30.725195,104.119183 30.725091,104.121291 30.724957)"
1206,11.25,3,266.67,"LINESTRING(104.048462 30.693792,104.048345 30.693786)"
1207,11.25,3,86.67,"LINESTRING(104.048345 30.693786,104.048462 30.693792)"
1208,187.3,3,262.24,"LINESTRING(104.048345 30.693786,104.046805 30.693639,104.046406 30.693559)"
1209,187.3,3,82.24,"LINESTRING(104.046406 30.693559,104.046805 30.693639,104.048345 30.693786)"
1210,84.4,3,253.38,"LINESTRING(104.046406 30.693559,104.046306 30.693538,104.045560 30.693343)"
1211,84.4,3,73.37,"LINESTRING(104.045560 30.693343,104.046306 30.693538,104.046406 30.693559)"
1212,115.27,3,235.73,"LINESTRING(104.045560 30.693343,104.044985 30.693005,104.044567 30.692756)"
1213,115.27,3,55.73,"LINESTRING(104.044567 30.692756,104.044985 30.693005,104.045560 30.693343)"
1214,162.99,3,221.62,"LINESTRING(104.044567 30.692756,104.043869 30.692101,104.043431 30.691663)"
1215,162.99,3,41.62,"LINESTRING(104.043431 30.691663,104.043869 30.692101,104.044567 30.692756)"
1216,326.45,3,274.66,"LINESTRING(104.121291 30.724957,104.119183 30.725091,104.117887 30.725195)"
1217,149.7,3,218.9,"LINESTRING(104.043431 30.691663,104.042834 30.691021,104.042448 30.690615)"
1218,149.7,3,38.9,"LINESTRING(104.042448 30.690615,104.042834 30.691021,104.043431 30.691663)"
1219,60.48,3,221.61,"LINESTRING(104.042448 30.690615,104.042028 30.690209)"
1220,60.48,3,41.61,"LINESTRING(104.042028 30.690209,104.042448 30.690615)"
1221,160.95,3,219.41,"LINESTRING(104.042028 30.690209,104.041761 30.689951,104.040960 30.689090)"
1222,160.95,3,39.41,"LINESTRING(104.040960 30.689090,104.041761 30.689951,104.042028 30.690209)"
1223,189.11,3,218.06,"LINESTRING(104.040960 30.689090,104.039743 30.687749)"
1224,189.11,3,38.06,"LINESTRING(104.039743 30.687749,104.040960 30.689090)"
1225,111.64,4,267.83,"LINESTRING(104.064972 30.660892,104.063806 30.660854)"
1226,88.15,4,268.35,"LINESTRING(104.063806 30.660854,104.062884 30.660831)"
1227,35.6,3,94.85,"LINESTRING(104.121291 30.724957,104.121662 30.724930)"
1228,111.16,4,268.58,"LINESTRING(104.062884 30.660831,104.061723 30.660806)"
1229,153.07,4,271.76,"LINESTRING(104.061723 30.660806,104.061451 30.660870,104.060132 30.660848)"
1230,118.18,4,264.64,"LINESTRING(104.060132 30.660848,104.059593 30.660826,104.058903 30.660750)"
1231,446.41,4,210.33,"LINESTRING(104.080525 30.684752,104.079891 30.683879,104.079280 30.682996,104.078172 30.681286)"
1232,148.79,4,209.1,"LINESTRING(104.078172 30.681286,104.077413 30.680118)"
1233,128.96,4,209.08,"LINESTRING(104.077413 30.680118,104.076759 30.679103)"
1234,342.91,4,152.36,"LINESTRING(104.102876 30.682511,104.103410 30.681582,104.104539 30.679779)"
1235,258.17,4,154.91,"LINESTRING(104.104539 30.679779,104.105103 30.678789,104.105413 30.678237,104.105683 30.677677)"
1236,12.81,4,152.99,"LINESTRING(104.105683 30.677677,104.105741 30.677574)"
1237,35.6,3,274.85,"LINESTRING(104.121662 30.724930,104.121291 30.724957)"
1238,328.55,5,353.08,"LINESTRING(104.088320 30.693780,104.087874 30.694075,104.087325 30.694353,104.087259 30.694411,104.087199 30.694500,104.087149 30.694623,104.087161 30.694693,104.087197 30.694783,104.087334 30.695004,104.087995 30.696052)"
1239,82.98,1,55.25,"LINESTRING(104.052526 30.653800,104.053241 30.654222)"
1240,82.98,1,235.25,"LINESTRING(104.053241 30.654222,104.052526 30.653800)"
1241,109.04,1,50.26,"LINESTRING(104.053241 30.654222,104.053728 30.654572,104.054116 30.654850)"
1242,109.04,1,230.26,"LINESTRING(104.054116 30.654850,104.053728 30.654572,104.053241 30.654222)"
1243,302.83,1,135.09,"LINESTRING(104.053241 30.654222,104.053607 30.653803,104.054260 30.653170,104.055322 30.652414,104.055464 30.652300)"
1244,5.35,1,120.17,"LINESTRING(104.055464 30.652300,104.055513 30.652277)"
1245,13.17,3,176.87,"LINESTRING(104.058206 30.658876,104.058211 30.658757)"
1246,5.82,3,94.16,"LINESTRING(104.121662 30.724930,104.121723 30.724926)"
1247,295.65,2,158.21,"LINESTRING(104.116706 30.657303,104.117324 30.656239,104.117334 30.655956)"
1248,295.65,2,338.22,"LINESTRING(104.117334 30.655956,104.117324 30.656239,104.116706 30.657303)"
1249,106.11,2,179.21,"LINESTRING(104.117334 30.655956,104.117348 30.655002)"
1250,106.11,2,359.21,"LINESTRING(104.117348 30.655002,104.117334 30.655956)"
1251,28.97,2,178.56,"LINESTRING(104.117348 30.655002,104.117358 30.654741)"
1252,28.97,2,358.56,"LINESTRING(104.117358 30.654741,104.117348 30.655002)"
1253,7.29,1,174.22,"LINESTRING(104.114416 30.682832,104.114429 30.682767)"
1254,7.29,1,354.22,"LINESTRING(104.114429 30.682767,104.114416 30.682832)"
1255,265.7,1,354.22,"LINESTRING(104.114429 30.682767,104.114613 30.682717,104.114749 30.682721,104.114816 30.682774,104.114731 30.683118,104.114798 30.683284,104.114841 30.683344,104.114852 30.683427,104.114782 30.683602,104.114685 30.683658,104.114574 30.683632,104.114340 30.683558,104.114284 30.683443,104.114340 30.683268,104.114396 30.682950,104.114416 30.682832)"
1256,5.82,3,274.16,"LINESTRING(104.121723 30.724926,104.121662 30.724930)"
1257,265.7,1,174.22,"LINESTRING(104.114416 30.682832,104.114396 30.682950,104.114340 30.683268,104.114284 30.683443,104.114340 30.683558,104.114574 30.683632,104.114685 30.683658,104.114782 30.683602,104.114852 30.683427,104.114841 30.683344,104.114798 30.683284,104.114731 30.683118,104.114816 30.682774,104.114749 30.682721,104.114613 30.682717,104.114429 30.682767)"
1258,50.6,1,88.79,"LINESTRING(104.062512 30.663014,104.063041 30.663023)"
1259,50.6,1,268.79,"LINESTRING(104.063041 30.663023,104.062512 30.663014)"
1260,162.04,1,122.77,"LINESTRING(104.063041 30.663023,104.064050 30.663041,104.064075 30.662453)"
1261,162.04,1,302.77,"LINESTRING(104.064075 30.662453,104.064050 30.663041,104.063041 30.663023)"
1262,97.87,1,202.88,"LINESTRING(104.064075 30.662453,104.064101 30.661856,104.063772 30.661847)"
1263,97.87,1,22.88,"LINESTRING(104.063772 30.661847,104.064101 30.661856,104.064075 30.662453)"
1264,87.57,1,268.61,"LINESTRING(104.063772 30.661847,104.062857 30.661827)"
1265,87.57,1,88.61,"LINESTRING(104.062857 30.661827,104.063772 30.661847)"
1266,98.5,1,334.89,"LINESTRING(104.062857 30.661827,104.062541 30.661828,104.062526 30.662443)"
1267,21.96,2,226.83,"LINESTRING(104.090924 30.677393,104.090758 30.677257)"
1268,98.5,1,154.89,"LINESTRING(104.062526 30.662443,104.062541 30.661828,104.062857 30.661827)"
1269,63.54,1,359.34,"LINESTRING(104.062526 30.662443,104.062512 30.663014)"
1270,63.54,1,179.34,"LINESTRING(104.062512 30.663014,104.062526 30.662443)"
1271,80.22,1,89.85,"LINESTRING(104.061687 30.662441,104.062526 30.662443)"
1272,80.22,1,269.85,"LINESTRING(104.062526 30.662443,104.061687 30.662441)"
1273,79.91,1,88.49,"LINESTRING(104.064075 30.662453,104.064911 30.662471)"
1274,79.91,1,268.49,"LINESTRING(104.064911 30.662471,104.064075 30.662453)"
1275,110.87,1,178.87,"LINESTRING(104.062857 30.661827,104.062884 30.660831)"
1276,110.87,1,358.87,"LINESTRING(104.062884 30.660831,104.062857 30.661827)"
1277,110.49,1,178.48,"LINESTRING(104.063772 30.661847,104.063806 30.660854)"
1278,81.83,2,214.78,"LINESTRING(104.090758 30.677257,104.090270 30.676653)"
1279,110.49,1,358.48,"LINESTRING(104.063806 30.660854,104.063772 30.661847)"
1280,43.85,1,88.61,"LINESTRING(104.062650 30.663949,104.063108 30.663957)"
1281,43.85,1,268.61,"LINESTRING(104.063108 30.663957,104.062650 30.663949)"
1282,82.12,1,88.81,"LINESTRING(104.063108 30.663957,104.063967 30.663972)"
1283,82.12,1,268.81,"LINESTRING(104.063967 30.663972,104.063108 30.663957)"
1284,70.73,1,270.34,"LINESTRING(104.063300 30.658027,104.062561 30.658031)"
1285,70.73,1,90.34,"LINESTRING(104.062561 30.658031,104.063300 30.658027)"
1286,139.9,1,52.44,"LINESTRING(104.049504 30.703942,104.050665 30.704708)"
1287,139.9,1,232.44,"LINESTRING(104.050665 30.704708,104.049504 30.703942)"
1288,68.06,1,54.86,"LINESTRING(104.050665 30.704708,104.051248 30.705059)"
1289,137.48,2,214.93,"LINESTRING(104.090270 30.676653,104.089449 30.675638)"
1290,68.06,1,234.86,"LINESTRING(104.051248 30.705059,104.050665 30.704708)"
1291,21.69,1,312.77,"LINESTRING(104.051199 30.699072,104.051035 30.699206)"
1292,21.69,1,132.77,"LINESTRING(104.051035 30.699206,104.051199 30.699072)"
1293,124.14,1,314.64,"LINESTRING(104.051035 30.699206,104.050470 30.699672,104.050110 30.699990)"
1294,124.14,1,134.64,"LINESTRING(104.050110 30.699990,104.050470 30.699672,104.051035 30.699206)"
1295,51.79,0,30.3,"LINESTRING(104.075083 30.658864,104.075352 30.659268)"
1296,141.11,0,29.75,"LINESTRING(104.075352 30.659268,104.076087 30.660369)"
1297,32.69,0,121.46,"LINESTRING(104.075607 30.657480,104.075899 30.657327)"
1298,60.15,2,208.22,"LINESTRING(104.089449 30.675638,104.089149 30.675162)"
1299,25.76,0,120.17,"LINESTRING(104.075899 30.657327,104.076131 30.657209)"
1300,52.67,0,120.57,"LINESTRING(104.076131 30.657209,104.076605 30.656969)"
1301,63.47,0,120.5,"LINESTRING(104.076605 30.656969,104.077177 30.656679)"
1302,43.97,0,32.33,"LINESTRING(104.076733 30.656087,104.076982 30.656419)"
1303,34.4,0,33.34,"LINESTRING(104.076982 30.656419,104.077177 30.656679)"
1304,57.04,0,29.2,"LINESTRING(104.077177 30.656679,104.077469 30.657126)"
1305,655.84,4,31.39,"LINESTRING(104.075557 30.654425,104.076872 30.656128,104.079126 30.659458)"
1306,47.22,1,235.56,"LINESTRING(104.090516 30.705638,104.090107 30.705400)"
1307,47.22,1,55.56,"LINESTRING(104.090107 30.705400,104.090516 30.705638)"
1308,355.66,1,209.68,"LINESTRING(104.063254 30.675980,104.062449 30.674759)"
1309,355.66,1,29.67,"LINESTRING(104.062449 30.674759,104.063254 30.675980)"
1310,29.83,1,209.42,"LINESTRING(104.062449 30.674759,104.062292 30.674527)"
1311,29.83,1,29.42,"LINESTRING(104.062292 30.674527,104.062449 30.674759)"
1312,255.56,1,209.59,"LINESTRING(104.062292 30.674527,104.060975 30.672528)"
1313,255.56,1,29.59,"LINESTRING(104.060975 30.672528,104.062292 30.674527)"
1314,72.8,1,26.84,"LINESTRING(104.070916 30.674322,104.071260 30.674906)"
1315,72.8,1,206.84,"LINESTRING(104.071260 30.674906,104.070916 30.674322)"
1316,43.71,1,31.07,"LINESTRING(104.071260 30.674906,104.071493 30.675244)"
1317,43.71,1,211.07,"LINESTRING(104.071493 30.675244,104.071260 30.674906)"
1318,74.57,1,29.99,"LINESTRING(104.071493 30.675244,104.071525 30.675291,104.071886 30.675824)"
1319,74.57,1,209.99,"LINESTRING(104.071886 30.675824,104.071525 30.675291,104.071493 30.675244)"
1320,68.39,1,119.87,"LINESTRING(104.092711 30.706223,104.093332 30.705918)"
1321,68.39,1,299.87,"LINESTRING(104.093332 30.705918,104.092711 30.706223)"
1322,86.62,1,206.04,"LINESTRING(104.093332 30.705918,104.092932 30.705219)"
1323,86.62,1,26.04,"LINESTRING(104.092932 30.705219,104.093332 30.705918)"
1324,253.16,1,298.11,"LINESTRING(104.092932 30.705219,104.092516 30.704429,104.091962 30.704747,104.091937 30.704865,104.092322 30.705500)"
1325,253.16,1,118.11,"LINESTRING(104.092322 30.705500,104.091937 30.704865,104.091962 30.704747,104.092516 30.704429,104.092932 30.705219)"
1326,88.59,1,24.83,"LINESTRING(104.092322 30.705500,104.092711 30.706223)"
1327,88.59,1,204.84,"LINESTRING(104.092711 30.706223,104.092322 30.705500)"
1328,75.08,1,28.45,"LINESTRING(104.093332 30.705918,104.093708 30.706511)"
1329,75.08,1,208.45,"LINESTRING(104.093708 30.706511,104.093332 30.705918)"
1330,15.83,1,118.85,"LINESTRING(104.092176 30.705568,104.092322 30.705500)"
1331,15.83,1,298.85,"LINESTRING(104.092322 30.705500,104.092176 30.705568)"
1332,66.14,1,118.11,"LINESTRING(104.092322 30.705500,104.092932 30.705219)"
1333,66.14,1,298.11,"LINESTRING(104.092932 30.705219,104.092322 30.705500)"
1334,196.16,1,209.67,"LINESTRING(104.089118 30.688834,104.088103 30.687301)"
1335,196.16,1,29.67,"LINESTRING(104.088103 30.687301,104.089118 30.688834)"
1336,50.54,1,211.13,"LINESTRING(104.088103 30.687301,104.087833 30.686910)"
1337,50.54,1,31.14,"LINESTRING(104.087833 30.686910,104.088103 30.687301)"
1338,59.88,1,295.97,"LINESTRING(104.088666 30.687065,104.088103 30.687301)"
1339,59.88,1,115.97,"LINESTRING(104.088103 30.687301,104.088666 30.687065)"
1340,53.16,2,345.7,"LINESTRING(104.118773 30.661743,104.118639 30.662207)"
1341,53.16,2,165.7,"LINESTRING(104.118639 30.662207,104.118773 30.661743)"
1342,255.07,2,345.42,"LINESTRING(104.118639 30.662207,104.117967 30.664427)"
1343,255.07,2,165.42,"LINESTRING(104.117967 30.664427,104.118639 30.662207)"
1344,250.97,2,344.3,"LINESTRING(104.117967 30.664427,104.117253 30.666598)"
1345,250.97,2,164.29,"LINESTRING(104.117253 30.666598,104.117967 30.664427)"
1346,32.07,4,248.35,"LINESTRING(104.118202 30.667032,104.117891 30.666926)"
1347,86.53,4,249.08,"LINESTRING(104.117891 30.666926,104.117197 30.666702,104.117046 30.666647)"
1348,384.55,4,251.82,"LINESTRING(104.117046 30.666647,104.116707 30.666626,104.116007 30.666415,104.115078 30.666149,104.113626 30.665689,104.113237 30.665571)"
1349,209.23,3,179.2,"LINESTRING(104.058211 30.658757,104.058242 30.657203,104.058239 30.656876)"
1350,204.57,4,250.59,"LINESTRING(104.113237 30.665571,104.111220 30.664960)"
1351,33.17,4,248.93,"LINESTRING(104.111220 30.664960,104.110897 30.664852)"
1352,68.2,1,189.85,"LINESTRING(104.108563 30.665543,104.108442 30.664938)"
1353,68.2,1,9.85,"LINESTRING(104.108442 30.664938,104.108563 30.665543)"
1354,98.38,1,188.11,"LINESTRING(104.108442 30.664938,104.108343 30.664464,104.108303 30.664062)"
1355,98.38,1,8.11,"LINESTRING(104.108303 30.664062,104.108343 30.664464,104.108442 30.664938)"
1356,188.14,2,72.52,"LINESTRING(104.108563 30.665543,104.108970 30.665517,104.109096 30.665521,104.109202 30.665542,104.109309 30.665569,104.109497 30.665639,104.110392 30.666037)"
1357,188.14,2,252.52,"LINESTRING(104.110392 30.666037,104.109497 30.665639,104.109309 30.665569,104.109202 30.665542,104.109096 30.665521,104.108970 30.665517,104.108563 30.665543)"
1358,56.89,0,11.1,"LINESTRING(104.108462 30.665565,104.108502 30.665725,104.108558 30.666004,104.108572 30.666067)"
1359,167.23,2,323.53,"LINESTRING(104.117891 30.666926,104.117012 30.668013,104.116855 30.668132)"
1360,167.23,2,143.53,"LINESTRING(104.116855 30.668132,104.117012 30.668013,104.117891 30.666926)"
1361,105.58,2,311.61,"LINESTRING(104.116855 30.668132,104.116029 30.668762)"
1362,105.58,2,131.61,"LINESTRING(104.116029 30.668762,104.116855 30.668132)"
1363,440.06,2,258.36,"LINESTRING(104.116029 30.668762,104.114861 30.669688,104.114822 30.669725,104.114781 30.669754,104.114732 30.669776,104.114689 30.669785,104.114649 30.669781,104.114618 30.669774,104.113509 30.669503,104.113457 30.669433,104.113428 30.669356,104.113493 30.668793,104.113460 30.668659,104.113145 30.668251)"
1364,440.06,2,78.36,"LINESTRING(104.113145 30.668251,104.113460 30.668659,104.113493 30.668793,104.113428 30.669356,104.113457 30.669433,104.113509 30.669503,104.114618 30.669774,104.114649 30.669781,104.114689 30.669785,104.114732 30.669776,104.114781 30.669754,104.114822 30.669725,104.114861 30.669688,104.116029 30.668762)"
1365,95.98,2,213.74,"LINESTRING(104.113145 30.668251,104.112588 30.667534)"
1366,95.98,2,33.74,"LINESTRING(104.112588 30.667534,104.113145 30.668251)"
1367,33.3,4,299.22,"LINESTRING(104.075988 30.654810,104.075685 30.654957)"
1368,308.52,0,218.85,"LINESTRING(104.114832 30.670051,104.114670 30.670081,104.114181 30.669982,104.113572 30.669740,104.113363 30.669601,104.113231 30.669304,104.113167 30.669081,104.113116 30.668528,104.113073 30.668407,104.113145 30.668251)"
1369,31.92,0,226.63,"LINESTRING(104.116271 30.668960,104.116029 30.668762)"
1370,26.67,0,197.93,"LINESTRING(104.116935 30.668356,104.116927 30.668242,104.116855 30.668132)"
1371,225.66,0,5.78,"LINESTRING(104.123587 30.660434,104.123529 30.660525,104.123269 30.660915,104.123269 30.661110,104.123201 30.661194,104.123154 30.661348,104.123218 30.661502,104.123532 30.661761,104.123796 30.662186)"
1372,232.69,1,143.61,"LINESTRING(104.121798 30.664605,104.122097 30.664254,104.122135 30.664144,104.122180 30.663988,104.122243 30.663908,104.122282 30.663853,104.122475 30.663629,104.122708 30.663421,104.122815 30.663328,104.122987 30.663185,104.123221 30.662940)"
1373,232.69,1,323.61,"LINESTRING(104.123221 30.662940,104.122987 30.663185,104.122815 30.663328,104.122708 30.663421,104.122475 30.663629,104.122282 30.663853,104.122243 30.663908,104.122180 30.663988,104.122135 30.664144,104.122097 30.664254,104.121798 30.664605)"
1374,7.81,2,208.26,"LINESTRING(104.083354 30.662276,104.083316 30.662214)"
1375,67.53,1,140.35,"LINESTRING(104.123221 30.662940,104.123670 30.662472)"
1376,67.53,1,320.36,"LINESTRING(104.123670 30.662472,104.123221 30.662940)"
1377,34.44,1,159.85,"LINESTRING(104.123670 30.662472,104.123755 30.662350,104.123796 30.662186)"
1378,34.44,1,339.85,"LINESTRING(104.123796 30.662186,104.123755 30.662350,104.123670 30.662472)"
1379,30.2,1,123.35,"LINESTRING(104.123796 30.662186,104.123848 30.662129,104.123920 30.662090,104.124054 30.662039)"
1380,30.2,1,303.35,"LINESTRING(104.124054 30.662039,104.123920 30.662090,104.123848 30.662129,104.123796 30.662186)"
1381,29.84,1,110.93,"LINESTRING(104.124054 30.662039,104.124346 30.661944)"
1382,29.84,1,290.93,"LINESTRING(104.124346 30.661944,104.124054 30.662039)"
1383,82.77,1,175.2,"LINESTRING(104.124346 30.661944,104.124399 30.661878,104.124397 30.661817,104.124232 30.661560,104.124225 30.661499,104.124242 30.661432,104.124403 30.661317)"
1384,82.77,1,355.2,"LINESTRING(104.124403 30.661317,104.124242 30.661432,104.124225 30.661499,104.124232 30.661560,104.124397 30.661817,104.124399 30.661878,104.124346 30.661944)"
1385,7.81,2,28.26,"LINESTRING(104.083316 30.662214,104.083354 30.662276)"
1386,18.29,3,18.56,"LINESTRING(104.089523 30.663700,104.089583 30.663856)"
1387,18.29,3,198.56,"LINESTRING(104.089583 30.663856,104.089523 30.663700)"
1388,228.22,3,22.58,"LINESTRING(104.089583 30.663856,104.090500 30.665751)"
1389,228.22,3,202.58,"LINESTRING(104.090500 30.665751,104.089583 30.663856)"
1390,380.08,3,12.2,"LINESTRING(104.090500 30.665751,104.090586 30.665929,104.091492 30.667633,104.091563 30.667814,104.091612 30.668013,104.091618 30.668187,104.091570 30.668416,104.091510 30.668587,104.091422 30.668756,104.091295 30.668907)"
1391,380.08,3,192.2,"LINESTRING(104.091295 30.668907,104.091422 30.668756,104.091510 30.668587,104.091570 30.668416,104.091618 30.668187,104.091612 30.668013,104.091563 30.667814,104.091492 30.667633,104.090586 30.665929,104.090500 30.665751)"
1392,9.58,3,316.82,"LINESTRING(104.091295 30.668907,104.091227 30.668971)"
1393,9.58,3,136.82,"LINESTRING(104.091227 30.668971,104.091295 30.668907)"
1394,114.4,2,209.09,"LINESTRING(104.083316 30.662214,104.082730 30.661317)"
1395,177.95,3,306.75,"LINESTRING(104.091227 30.668971,104.090271 30.669594,104.089734 30.669925)"
1396,177.95,3,126.75,"LINESTRING(104.089734 30.669925,104.090271 30.669594,104.091227 30.668971)"
1397,348.36,3,305.77,"LINESTRING(104.089734 30.669925,104.089407 30.670146,104.088052 30.671036,104.087417 30.671428,104.087138 30.671571,104.086781 30.671754)"
1398,348.36,3,125.76,"LINESTRING(104.086781 30.671754,104.087138 30.671571,104.087417 30.671428,104.088052 30.671036,104.089407 30.670146,104.089734 30.669925)"
1399,92.62,1,25.19,"LINESTRING(104.077383 30.684999,104.077587 30.685342,104.077731 30.685615,104.077796 30.685752)"
1400,92.62,1,205.19,"LINESTRING(104.077796 30.685752,104.077731 30.685615,104.077587 30.685342,104.077383 30.684999)"
1401,18.79,1,25.31,"LINESTRING(104.077796 30.685752,104.077881 30.685905)"
1402,18.79,1,205.31,"LINESTRING(104.077881 30.685905,104.077796 30.685752)"
1403,186.31,2,23.81,"LINESTRING(104.077881 30.685905,104.078669 30.687437)"
1404,186.31,2,203.81,"LINESTRING(104.078669 30.687437,104.077881 30.685905)"
1405,114.4,2,29.09,"LINESTRING(104.082730 30.661317,104.083316 30.662214)"
1406,65.57,2,152.84,"LINESTRING(104.123239 30.660116,104.123468 30.659748,104.123551 30.659592)"
1407,65.57,2,332.84,"LINESTRING(104.123551 30.659592,104.123468 30.659748,104.123239 30.660116)"
1408,536.31,2,175.95,"LINESTRING(104.123551 30.659592,104.123767 30.659188,104.124114 30.658404,104.124113 30.657279,104.123937 30.654869)"
1409,536.31,2,355.95,"LINESTRING(104.123937 30.654869,104.124113 30.657279,104.124114 30.658404,104.123767 30.659188,104.123551 30.659592)"
1410,8.78,2,184.8,"LINESTRING(104.123937 30.654869,104.123933 30.654790)"
1411,159.71,1,90.46,"LINESTRING(104.110565 30.656455,104.112235 30.656443)"
1412,159.71,1,270.46,"LINESTRING(104.112235 30.656443,104.110565 30.656455)"
1413,150.1,4,129.08,"LINESTRING(104.092498 30.678800,104.092712 30.678779,104.092852 30.678705,104.092980 30.678622,104.093683 30.677975)"
1414,286.36,1,151.65,"LINESTRING(104.124974 30.660710,104.125613 30.659582,104.126079 30.658861,104.126397 30.658448)"
1415,286.36,1,331.65,"LINESTRING(104.126397 30.658448,104.126079 30.658861,104.125613 30.659582,104.124974 30.660710)"
1416,32.1,1,135.09,"LINESTRING(104.126397 30.658448,104.126633 30.658243)"
1417,32.1,1,315.09,"LINESTRING(104.126633 30.658243,104.126397 30.658448)"
1418,39.23,1,132.02,"LINESTRING(104.126633 30.658243,104.126937 30.658006)"
1419,39.23,1,312.02,"LINESTRING(104.126937 30.658006,104.126633 30.658243)"
1420,376.81,1,315.19,"LINESTRING(104.129712 30.655601,104.126937 30.658006)"
1421,646.97,1,178.42,"LINESTRING(104.126937 30.658006,104.126244 30.657362,104.125812 30.656704,104.125609 30.656333,104.125531 30.656077,104.125504 30.655811,104.125566 30.655413,104.125775 30.654391,104.126010 30.653996,104.126441 30.653551,104.127101 30.653015)"
1422,646.97,1,358.42,"LINESTRING(104.127101 30.653015,104.126441 30.653551,104.126010 30.653996,104.125775 30.654391,104.125566 30.655413,104.125504 30.655811,104.125531 30.656077,104.125609 30.656333,104.125812 30.656704,104.126244 30.657362,104.126937 30.658006)"
1423,12.25,4,92.94,"LINESTRING(104.092371 30.678807,104.092498 30.678800)"
1424,58.26,1,62.53,"LINESTRING(104.093614 30.667384,104.094155 30.667625)"
1425,58.26,1,242.53,"LINESTRING(104.094155 30.667625,104.093614 30.667384)"
1426,11.52,2,48.13,"LINESTRING(104.091295 30.668907,104.091382 30.668978)"
1427,11.52,2,228.13,"LINESTRING(104.091382 30.668978,104.091295 30.668907)"
1428,560.02,2,131.87,"LINESTRING(104.087450 30.672682,104.088102 30.672393,104.088947 30.671986,104.089631 30.671504,104.089901 30.671201,104.091536 30.669561,104.091750 30.669364)"
1429,560.02,2,311.87,"LINESTRING(104.091750 30.669364,104.091536 30.669561,104.089901 30.671201,104.089631 30.671504,104.088947 30.671986,104.088102 30.672393,104.087450 30.672682)"
1430,8.58,2,137.46,"LINESTRING(104.091750 30.669364,104.091812 30.669308)"
1431,8.58,2,317.46,"LINESTRING(104.091812 30.669308,104.091750 30.669364)"
1432,293.58,2,129.86,"LINESTRING(104.091812 30.669308,104.092173 30.669027,104.092514 30.668770,104.092744 30.668623,104.093131 30.668386,104.093463 30.668185,104.093749 30.667994,104.094100 30.667730,104.094155 30.667625)"
1433,293.58,2,309.86,"LINESTRING(104.094155 30.667625,104.094100 30.667730,104.093749 30.667994,104.093463 30.668185,104.093131 30.668386,104.092744 30.668623,104.092514 30.668770,104.092173 30.669027,104.091812 30.669308)"
1434,59.39,4,43.88,"LINESTRING(104.092498 30.678800,104.092619 30.678825,104.092727 30.678878,104.092813 30.678955,104.092869 30.679050,104.092892 30.679155)"
1435,677.89,1,217.53,"LINESTRING(104.094155 30.667625,104.094347 30.667306,104.094428 30.666899,104.094408 30.666702,104.094354 30.666522,104.094278 30.666314,104.094142 30.666105,104.094000 30.665938,104.093831 30.665770,104.093678 30.665648,104.093488 30.665561,104.093210 30.665501,104.092928 30.665463,104.092361 30.665406,104.092157 30.665372,104.091934 30.665312,104.091746 30.665229,104.091559 30.665133,104.091437 30.665056,104.091290 30.664951,104.091148 30.664810,104.090993 30.664632,104.090883 30.664468,104.090629 30.663939,104.090445 30.663474)"
1436,677.89,1,37.53,"LINESTRING(104.090445 30.663474,104.090629 30.663939,104.090883 30.664468,104.090993 30.664632,104.091148 30.664810,104.091290 30.664951,104.091437 30.665056,104.091559 30.665133,104.091746 30.665229,104.091934 30.665312,104.092157 30.665372,104.092361 30.665406,104.092928 30.665463,104.093210 30.665501,104.093488 30.665561,104.093678 30.665648,104.093831 30.665770,104.094000 30.665938,104.094142 30.666105,104.094278 30.666314,104.094354 30.666522,104.094408 30.666702,104.094428 30.666899,104.094347 30.667306,104.094155 30.667625)"
1437,97.92,2,50.69,"LINESTRING(104.083552 30.674409,104.084344 30.674968)"
1438,97.92,2,230.69,"LINESTRING(104.084344 30.674968,104.083552 30.674409)"
1439,384.55,2,131.11,"LINESTRING(104.084344 30.674968,104.084499 30.674654,104.085074 30.674028,104.085607 30.673573,104.087300 30.672747)"
1440,384.55,2,311.11,"LINESTRING(104.087300 30.672747,104.085607 30.673573,104.085074 30.674028,104.084499 30.674654,104.084344 30.674968)"
1441,78.55,3,47.98,"LINESTRING(104.124209 30.683107,104.124539 30.683385,104.124818 30.683580)"
1442,325.18,3,42.84,"LINESTRING(104.124818 30.683580,104.124941 30.683682,104.127129 30.685724)"
1443,43.04,3,42.72,"LINESTRING(104.127129 30.685724,104.127435 30.686008)"
1444,10.75,3,42.15,"LINESTRING(104.127435 30.686008,104.127509 30.686081)"
1445,20.65,3,180.0,"LINESTRING(104.058239 30.656876,104.058246 30.656690)"
1446,71.77,4,311.81,"LINESTRING(104.092892 30.679155,104.092879 30.679262,104.092830 30.679361,104.092751 30.679445,104.092647 30.679505,104.092527 30.679536,104.092402 30.679537)"
1447,118.77,2,127.54,"LINESTRING(104.127129 30.685724,104.128115 30.685074)"
1448,118.77,2,307.54,"LINESTRING(104.128115 30.685074,104.127129 30.685724)"
1449,65.85,4,216.27,"LINESTRING(104.092402 30.679537,104.092271 30.679503,104.092158 30.679434,104.092077 30.679339,104.092034 30.679226,104.092035 30.679108)"
1450,319.54,3,358.69,"LINESTRING(104.077433 30.699913,104.077440 30.701652,104.077409 30.702434,104.077355 30.702783)"
1451,319.54,3,178.69,"LINESTRING(104.077355 30.702783,104.077409 30.702434,104.077440 30.701652,104.077433 30.699913)"
